,Unnamed: 0,Id,createdAt,MEASUREMENT_START_TIME,MEASUREMENT_START_UNIXTIME,CHUNK_COUNT,CALIBRATED_SAMPLINGRATE,device,gateway,TEMPERATURE,CLEARANCE_1,CLEARANCE_2,CLEARANCE_3,CREST_1,CREST_2,CREST_3,GRMS_1,GRMS_2,GRMS_3,KURTOSIS_1,KURTOSIS_2,KURTOSIS_3,SKEWNESS_1,SKEWNESS_2,SKEWNESS_3,VRMS_1,VRMS_2,VRMS_3,PEAK_1,PEAK_2,PEAK_3,SUM_1,SUM_2,SUM_3,PEAK_TO_PEAK_1,PEAK_TO_PEAK_2,PEAK_TO_PEAK_3,0_Data,1_Data,3_Data,4_Data,5_Data,6_Data,7_Data,8_Data
226,226,63f02ab58776ec00bfe93e13,2023-02-18T01:32:37.678000Z,13:16:48:02:01:1970,134199,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,31.55,8.618107430533716,9.831490622558134,10.677420157154568,4.3945301105455545,5.224894586960807,5.10643205075246,0.1679327490987019,0.1558359432503669,0.1267988824455081,4.64328146980609,5.22450676553543,6.304168851335786,0.0279103737430087,0.0168009319533797,0.0350546323610442,0,0,0,0.7379855224609375,0.8142263763427735,0.647489877319336,2306.93994140625,20954.24200439453,-825.8372192382812,1.4573974609375,1.58563232421875,1.2781982421875,,,,,,,,
227,227,63f031c38776ec00bfe93e24,2023-02-18T02:02:43.014000Z,13:46:55:02:01:1970,136005,8,13431,CA:B8:31:00:00:21,CA:B8:28:00:00:82,34.32,6.184442659258367,6.29754850628202,7.33510847967167,4.145775100453497,4.182129533455668,4.801638696845997,0.2532393743010317,0.2422957174567403,0.1986332805940857,3.083771244399244,3.1680803829410182,3.58344971231291,-0.031580345554577,0.0220557551726628,-0.0595130194185965,0,0,0,1.0498734924316406,1.013312075805664,0.9537652465820312,2556.3077392578125,20981.57354736328,-703.722900390625,2.03857421875,1.9639892578125,1.79833984375,,,,,,,,
228,228,63f038f98776ec00bfe93e3f,2023-02-18T02:33:29.295000Z,14:17:31:02:01:1970,137847,8,13431,CA:B8:31:00:00:21,CA:B8:28:00:00:82,36.15,5.64423748962864,6.84379197081977,7.67022966360567,3.878769292948045,4.62667856131404,5.117266623365802,0.1662711550630402,0.1422395493576445,0.1199041646155755,2.790173301225796,3.1518829073810832,3.37546005617334,-0.0081423037372396,0.0183473970061135,-0.0408391057378332,0,0,0,0.6449274505615235,0.6580966735839844,0.6135815795898437,2651.9669799804688,21017.754028320312,-684.911376953125,1.205810546875,1.1893310546875,1.0679931640625,,,,,,,,
229,229,63f043158776ec00bfe93e4e,2023-02-18T03:16:37.823000Z,15:00:46:02:01:1970,140433,8,13422,CA:B8:31:00:00:21,CA:B8:28:00:00:82,39.19,6.801297216820755,6.294733106341713,6.785937386362272,4.493276311002314,4.20338227876219,4.42773932559863,0.2251509519602861,0.2222533064530876,0.188042472813199,3.44062727135713,3.07292808970133,3.33438963684588,0.0384659724240211,-0.0116514976652389,-0.0037049207225666,0,0,0,1.0116654388427735,0.934215609741211,0.8326030517578125,2679.5978393554688,20982.89617919922,-702.35400390625,2.00244140625,1.77587890625,1.612060546875,,,,,,,,
230,230,63f04a1e8776ec00bfe93e5f,2023-02-18T03:46:38.507000Z,15:30:51:02:01:1970,142234,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,35.14,5.23963156404419,6.101426895691592,5.985526941388343,3.582992362335823,4.158537110986392,4.146734845735208,0.1859193089529733,0.1915427595549962,0.1542632896815515,2.843018943589959,2.9109362644340924,2.77993737067062,0.0203557938947581,0.0069012560397184,0.0275159414640288,0,0,0,0.666147463989258,0.7965376739501953,0.6396889587402343,2510.790954589844,20978.360900878903,-750.3221435546875,1.30621337890625,1.51953125,1.2025146484375,,,,,,,,
231,231,63f052828776ec00bfe93e71,2023-02-18T04:22:26.668000Z,16:06:29:02:01:1970,144385,8,13431,CA:B8:31:00:00:21,CA:B8:28:00:00:82,36.44,11.283054900558504,19.80050445628403,16.404447289441972,5.778548052722722,9.311609939081569,6.709334424473442,0.3679262971961005,0.3260867101877769,0.3035787924099351,13.469095835620282,28.73601469926303,23.421020049310894,-0.2361663222566647,-3.1728437231530284,-0.00746292626426,0,0,0,2.126079788208008,3.036392251586914,2.0368116424560547,2526.478576660156,20732.72784423828,-741.1156616210938,3.99951171875,3.99951171875,3.99951171875,,,,,,,,
232,232,63f062738776ec00bfe93ea5,2023-02-18T05:30:27.071000Z,17:14:50:02:01:1970,148464,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,39.03,4.803421481039875,4.127138240780815,3.911912307580415,3.336073186816261,3.0222169457729398,2.843626951126236,0.2036697182983781,0.2274884652442022,0.2011821565894563,2.6506066952264136,2.251231303214836,2.2850166709978765,0.0204006755784653,0.0011332753918368,0.0095928778638249,0,0,0,0.6794570861816407,0.6875194946289063,0.5720870025634766,2830.5360107421875,21024.559814453125,-629.9724731445312,1.31976318359375,1.35150146484375,1.114501953125,,,,,,,,
233,233,63f069971c890500cba62ee6,2023-02-18T06:00:55.257000Z,17:44:53:02:01:1970,150290,8,13431,CA:B8:31:00:00:21,CA:B8:28:00:00:82,39.11,8.965119399742314,13.912243022327337,11.047992196042978,5.44265471226926,7.4176535212655645,6.102702359982658,0.3924872829419505,0.4092341583955527,0.3219695694448924,5.668741836789673,9.719702394944903,7.65740823418941,-0.0365669605937829,-1.3059905131380147,-0.1309876448758903,0,0,0,2.136172760009765,3.035557196044922,1.9648844512939452,2728.3380126953125,20716.02673339844,-697.4281616210938,3.99951171875,3.99951171875,3.85870361328125,,,,,,,,
234,234,63f0709f1c890500cba62f26,2023-02-18T06:30:55.488000Z,18:14:54:02:01:1970,152090,8,13431,CA:B8:31:00:00:21,CA:B8:28:00:00:82,34.3,6.919542088141398,6.342620844293173,5.59136031799003,4.63713552616777,4.445658671944717,3.839048680941109,0.2113135011327824,0.2306498671943345,0.2025711720409002,3.22890113944304,2.7940323162422644,2.7284358116497778,-0.0194016696382623,-0.0009345516648494,-0.0115198693849897,0,0,0,0.9798893432617188,1.0253905822753906,0.7776805908203125,2479.866943359375,20968.01672363281,-752.58642578125,1.8653564453125,1.97674560546875,1.4664306640625,,,,,,,,
235,235,63f07b641c890500cba62f74,2023-02-18T07:16:52.308000Z,19:01:04:02:01:1970,154857,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,38.06,5.66599444611816,5.36382289052281,4.4877767735307454,3.82015107607334,3.6752682780994808,3.0136782279794065,0.132316964594316,0.1531693455533944,0.1395617389704983,3.010163345779602,2.838621513640367,2.8294922501312176,-0.0746865660743449,0.0024994971111962,0.0141289320869898,0,0,0,0.5054707946777344,0.5629384368896484,0.420594174194336,2637.1661376953125,20976.33868408203,-718.9758911132812,0.98968505859375,1.12188720703125,0.83489990234375,,,,,,,,
236,236,63f0826f1c890500cba62fbb,2023-02-18T07:46:55.686000Z,19:31:11:02:01:1970,156660,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,34.89,6.02519973338468,4.493165372011795,4.114294278954958,4.161068775236066,3.272115982357542,2.985078794488284,0.1532011028299375,0.1962531627283234,0.1898968607903462,2.82610766212591,2.37210799026033,2.321477000451463,0.0867528617530365,-0.0097131627311565,0.0233732579213626,0,0,0,0.637480325317383,0.6421631103515626,0.5668570922851562,2476.223571777344,20988.52490234375,-766.129638671875,1.1885986328125,1.24505615234375,1.09429931640625,,,,,,,,
237,237,63f089791c890500cba62ffd,2023-02-18T08:16:57.161000Z,20:01:18:02:01:1970,158453,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,32.67,5.23081288038493,4.930722534452946,4.580792833517874,3.645221118118892,3.4102973885546923,3.168342239014501,0.1531158772437032,0.2022496333601826,0.1861972875570817,2.64792215682406,2.6903476466280147,2.621980961418916,0.027450695822905,-0.0014394931620892,2.165603872666682e-05,0,0,0,0.558141229248047,0.689731396484375,0.5899367309570313,2285.6617431640625,20947.9482421875,-856.351806640625,1.06170654296875,1.3564453125,1.1712646484375,,,,,,,,
238,238,63f09092eb9cb200d7c78a68,2023-02-18T08:47:14.645000Z,20:31:13:02:01:1970,160270,8,13431,CA:B8:31:00:00:21,CA:B8:28:00:00:82,34.64,5.113664045126979,4.96435441063296,5.1018508260996125,3.49614726361274,3.43596178210173,3.530272703524702,0.1881499421496824,0.214021405400214,0.1766191982006494,2.817262383925937,2.688972990891804,2.650070884589776,0.0163596872086156,-0.0031872948028637,-0.0045653165875867,0,0,0,0.6577999053955078,0.735369369506836,0.623513934326172,2476.326110839844,20987.90496826172,-790.2193603515625,1.30853271484375,1.43194580078125,1.200927734375,,,,,,,,
239,239,63f0a1faeb9cb200d7c78abb,2023-02-18T10:01:30.696000Z,21:45:29:02:01:1970,164726,8,13431,CA:B8:31:00:00:21,CA:B8:28:00:00:82,37.93,10.25264136793839,17.343825097790962,12.472510650433744,6.762929050833925,10.96591360456919,7.94596705232729,0.3014067323299888,0.2782714698705378,0.2342981282529042,3.841879231190778,8.02680833765675,5.8833006894774,-0.0374286860638169,-0.563656533179386,-0.1237948780639624,0,0,0,2.038392346191406,3.0515008972167967,1.8617252075195312,2796.655517578125,21034.900756835938,-647.590087890625,3.8983154296875,3.99951171875,3.4989013671875,,,,,,,,
240,240,63f0a906eb9cb200d7c78b01,2023-02-18T10:31:34.403000Z,22:15:33:02:01:1970,166529,8,13431,CA:B8:31:00:00:21,CA:B8:28:00:00:82,32.53,5.68082228648731,6.928644240968633,7.2009455116715,3.846235654851636,4.591254920151604,4.774650773459379,0.2897254285898806,0.2814693391846446,0.2360114029389919,2.9645515685097843,3.225833025830203,3.382007414832761,-0.0022607658651622,-0.0419338849849524,0.0510493985704961,0,0,0,1.1143522735595703,1.29229748840332,1.1268720275878907,2295.4740600585938,21000.979064941406,-863.8565673828125,2.20904541015625,2.24200439453125,2.2001953125,,,,,,,,
241,241,63f0b3e5eb9cb200d7c78b4f,2023-02-18T11:17:57.877000Z,23:01:56:02:01:1970,169313,8,13431,CA:B8:31:00:00:21,CA:B8:28:00:00:82,36.96,9.503086587361617,12.217718363999236,8.298031850531183,5.991060727613088,7.23337008684631,5.115516477267882,0.355981560558558,0.3805925006253935,0.3059807448948544,4.809461111916885,6.253703050201193,4.738913526337563,-0.024727319853997,-0.6694948733729156,-0.0671025754168026,0,0,0,2.132707147216797,2.7529664093017576,1.5652495422363282,2659.025756835937,20896.73052978516,-720.2740478515625,3.99951171875,3.7078857421875,3.0552978515625,,,,,,,,
242,242,63f0bf9c093f1700e310e44e,2023-02-18T12:07:56.682000Z,23:57:12:02:01:1970,172605,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,38.6,10.719747056021925,16.186409322963975,12.424577959626212,6.62557964599439,9.68785529182093,7.506367069212173,0.3223036193462592,0.3144998888881126,0.2710719852363702,6.557592840114068,10.803711892679296,8.16827184242471,-0.0694208240237085,-0.9876662864027106,0.1157820445008911,0,0,0,2.1354483001708986,3.046829412841797,2.034765823364258,2713.8488159179688,20941.471069335938,-700.1992797851562,3.99951171875,3.99951171875,3.99951171875,,,,,,,,
243,243,63f2bccd093f1700e310e496,2023-02-20T00:20:29.640000Z,12:12:54:04:01:1970,303171,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,35.68,8.54561213161738,6.772568914428826,6.216120775133159,5.534649893292048,4.588549639563747,4.270025741220563,0.2216064300658162,0.2340897331867953,0.2084450534867582,3.7440069367308766,3.126989294822706,2.959199987663156,0.0426933682997641,-0.0089476005615352,-0.023210214245092,0,0,0,1.2265140045166016,1.0741323608398436,0.8900657440185546,2694.3425903320312,21030.987060546875,-682.5718383789062,2.35528564453125,2.0223388671875,1.7171630859375,,,,,,,,
244,244,63f2cd88093f1700e310e4ae,2023-02-20T01:31:52.181000Z,13:24:37:04:01:1970,307455,8,13449,CA:B8:31:00:00:21,CA:B8:28:00:00:82,31.99,5.635831552476147,6.129492642971894,5.5890580715407,3.848660286345871,4.127310425332643,3.749974874458196,0.155500260156624,0.1427120838592437,0.1392228013024671,2.958467320316842,2.925728823810003,2.962196707971891,-0.0094387050645688,0.0147730253746473,-0.0142083817376665,0,0,0,0.59846767578125,0.589017071533203,0.5220820068359375,2469.841796875,21008.965209960938,-794.93212890625,1.18994140625,1.08642578125,1.00103759765625,,,,,,,,
245,245,63f2d4a2093f1700e310e4be,2023-02-20T02:02:10.494000Z,13:54:39:04:01:1970,309273,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,32.4,10.22359406055858,5.972712413096803,5.446762150383812,6.8351156183867285,4.0804348882915145,3.73780890518659,0.2349337174010762,0.2535992117850956,0.2090955177109972,3.25784982423133,2.919708412882104,2.81153504865759,-0.0619416205761734,-0.0041762244788578,0.0042193484933676,0,0,0,1.60579912109375,1.034795071411133,0.7815590881347656,2520.03515625,21015.725646972656,-763.0177001953125,2.61260986328125,1.97247314453125,1.49041748046875,,,,,,,,
246,246,63f2dbac093f1700e310e4d0,2023-02-20T02:32:12.714000Z,14:24:44:04:01:1970,311075,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,32.19,5.11680453188184,5.0793465636253465,5.468293387749127,3.582058764106684,3.517118423418054,3.7606015437142815,0.2238269075589009,0.199319768128936,0.1698793942224528,2.691171940430054,2.700748768739265,2.761477130836454,0.0142582219506568,0.0176536667344646,0.0073741191968998,0,0,0,0.8017611358642578,0.7010312286376954,0.638848712158203,2517.023376464844,20998.163635253903,-761.8441162109375,1.49737548828125,1.3980712890625,1.21209716796875,,,,,,,,
247,247,63f2e629093f1700e310e4e2,2023-02-20T03:16:57.241000Z,15:09:24:04:01:1970,313760,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,36.59,5.962442447633233,5.734684623643677,5.446661536305489,3.923604722573236,3.84383231583045,3.627058280175841,0.1831720422311199,0.1884060142571987,0.1652008705511496,3.2180485172411237,3.187960265919212,3.0252238096935136,0.0235823278644089,0.0071448500333082,0.0121836334878036,0,0,0,0.7186946899414063,0.7242011260986327,0.5991931854248047,2785.759033203125,21035.536193847656,-650.4136352539062,1.43438720703125,1.43524169921875,1.15966796875,,,,,,,,
248,248,63f2f12d093f1700e310e4f7,2023-02-20T04:03:57.128000Z,15:56:24:04:01:1970,316580,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,35.21,5.183837776943295,5.30235543198715,4.833692316582334,3.4934313851052146,3.690602476432833,3.3901097622635747,0.1708976604016799,0.1850532973165803,0.1672088452152318,2.880144489073168,2.687192276845252,2.672587693803716,-0.0089571687579177,0.0016145331300622,0.0162464184210577,0,0,0,0.5970192504882812,0.6829581573486327,0.5668563385009766,2732.466552734375,21021.012634277344,-679.4747924804688,1.15167236328125,1.34619140625,1.12847900390625,,,,,,,,
249,249,63f30a6e093f1700e310e557,2023-02-20T05:51:42.145000Z,17:44:07:04:01:1970,323044,8,13449,CA:B8:31:00:00:21,CA:B8:28:00:00:82,31.66,8.18393226607914,7.731326658556134,7.196252084074477,5.3329575308896535,5.076146685859245,4.810206377781174,0.1776975924710145,0.2083484102678435,0.1700597875257651,3.836935714699349,3.473129461061304,3.173113086506228,-0.0661050374983531,0.009343632157687,0.0232178710868141,0,0,0,0.9476537139892578,1.057607092285156,0.818022674560547,2470.265563964844,21005.657470703125,-774.5562744140625,1.75653076171875,2.007080078125,1.5389404296875,,,,,,,,
250,250,63f31343093f1700e310e5aa,2023-02-20T06:29:23.483000Z,18:22:07:04:01:1970,325315,8,13449,CA:B8:31:00:00:21,CA:B8:28:00:00:82,36.16,8.84282565882698,11.649655292083189,9.44077105302009,5.226379183583393,6.80710730280963,5.516845959392393,0.4095470099553184,0.4461078383922564,0.3567491298858564,6.05654063968852,7.655732772888887,6.352430854689935,-0.1561403875667622,-1.069506737324982,-0.0131568855840553,0,0,0,2.1404479675292967,3.036703924560547,1.968129995727539,2813.842163085937,20738.961303710938,-632.5172729492188,3.99951171875,3.99951171875,3.91583251953125,,,,,,,,
251,251,63f31ea399de3500efc0fdfb,2023-02-20T07:17:55.265000Z,19:10:42:04:01:1970,328217,8,13449,CA:B8:31:00:00:21,CA:B8:28:00:00:82,36.12,5.83797173484803,8.22736379522145,5.843247470209466,3.89517098033593,5.534499131086268,3.969103701012624,0.2477093557793553,0.2936834544312664,0.2251422550475784,3.099119494495274,3.0397404856856864,2.896746129793017,0.0257903189955856,-0.0074351283428973,0.0309064394431081,0,0,0,0.964870294189453,1.6253908233642578,0.893612957763672,2731.2437744140625,21062.50396728516,-679.8763427734375,1.84014892578125,2.572021484375,1.663818359375,,,,,,,,
252,252,63f325b699de3500efc0fe41,2023-02-20T07:48:06.019000Z,19:40:48:04:01:1970,330028,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,33.05,6.134047781586385,5.76855458578783,5.323106983756917,4.132526941551923,3.93160834495983,3.656110294857819,0.2250216761294409,0.2525630188860558,0.1987059599332932,3.087433095692735,2.913898525800966,2.824017478536075,0.035416127666204,-0.0063377114885147,0.0162852983792944,0,0,0,0.929908139038086,0.992978872680664,0.7264909057617187,2547.1373901367188,21032.67315673828,-757.047119140625,1.81695556640625,1.94110107421875,1.4046630859375,,,,,,,,
253,253,63f32e5a99de3500efc0fe95,2023-02-20T08:24:58.825000Z,20:17:35:04:01:1970,332241,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,38.48,5.406017422097185,5.750223731201768,6.05663117538731,3.660927607502387,3.898829707542691,4.080312898888366,0.2209375868490022,0.2291928227288336,0.1860016550689884,2.9804288334903486,2.98381188457716,3.046766310435628,0.0342994796329151,0.0230716458663763,0.0220599114245212,0,0,0,0.8088365112304687,0.8935837860107423,0.758944952392578,2856.417724609375,21073.63677978516,-634.0892333984375,1.594970703125,1.7330322265625,1.4259033203125,,,,,,,,
254,254,63f3356799de3500efc0feda,2023-02-20T08:55:03.495000Z,20:47:44:04:01:1970,334046,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,33.21,6.45779025005299,6.083725995579164,6.37687533485727,4.33979244244369,4.076875392754447,4.2078722057935565,0.1989634704555291,0.1962384189422821,0.1791269592821051,3.10097333856262,3.070717272121861,3.414476846944775,0.0049926873846918,0.0374722125750108,-0.0181478226468161,0,0,0,0.8634601654052735,0.800039581298828,0.7537433532714843,2454.7501831054688,21041.07482910156,-795.0819091796875,1.61285400390625,1.5701904296875,1.5,,,,,,,,
255,255,63f33e8a99de3500efc0ff09,2023-02-20T09:34:02.589000Z,21:26:40:04:01:1970,336385,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,34.07,7.503657293631877,8.177630144795604,8.1249471103455,4.871142028414387,5.239317084649967,5.144179299044785,0.3871250474462183,0.4267130954398047,0.3489910207789445,3.660142111831195,3.863619566913865,4.02384449812199,-0.0517195890387555,-0.3079745148335462,0.0072723521078654,0,0,0,1.8857410888671875,2.23568521118164,1.7952723846435548,2551.24755859375,20862.38586425781,-739.4320678710938,3.66192626953125,3.19232177734375,3.18634033203125,,,,,,,,
256,256,63f3459599de3500efc0ff2e,2023-02-20T10:04:05.933000Z,21:56:47:04:01:1970,338191,8,13449,CA:B8:31:00:00:21,CA:B8:28:00:00:82,33.87,10.000533655102377,14.100543944253424,11.272193885894824,5.524734377230938,7.820763678836486,5.84463372875033,0.38511242891436,0.388359718021582,0.348066531485708,10.634791212137332,16.278745508439,14.27712908982318,-0.271820676406181,-1.9810015465411952,0.1007811982461219,0,0,0,2.12764387512207,3.037269577026368,2.034321389770508,2557.7603149414062,20750.274353027344,-691.3106079101562,3.99951171875,3.99951171875,3.99951171875,,,,,,,,
257,257,63f34cb94fa99c00fbdd6b1d,2023-02-20T10:34:33.177000Z,22:26:58:04:01:1970,340015,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,33.49,6.047855431684285,6.679826861772235,5.749570304225846,4.14371222140809,4.497315820684571,3.909266127814224,0.1982697989129226,0.2111489830760492,0.1788352037029949,2.958644671103992,3.14415116241215,2.93535292293924,0.0065217238018192,-0.0185421674631822,0.0254331303541061,0,0,0,0.8215729888916016,0.949603662109375,0.699114404296875,2524.8390502929688,21003.0439453125,-752.8193359375,1.57318115234375,1.82586669921875,1.36566162109375,,,,,,,,
258,258,63f356f94fa99c00fbdd6b53,2023-02-20T11:18:17.779000Z,23:10:48:04:01:1970,342642,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,34.66,7.662613112011593,6.906977591068491,7.337076486514084,5.102318585399113,4.584662607033978,4.840075510808914,0.0984149228936974,0.1018162668033626,0.0839459133269321,3.3666294467065856,3.401682787127627,3.46842192640705,0.026231780911763,0.0060471887637591,0.0050451054485006,0,0,0,0.5021442901611328,0.4667932312011718,0.4063045593261719,2621.909118652344,21008.22790527344,-703.2545166015625,0.96527099609375,0.91192626953125,0.7904052734375,,,,,,,,
259,259,63f35e714fa99c00fbdd6b9b,2023-02-20T11:50:09.903000Z,23:42:35:04:01:1970,344552,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,33.36,7.033786685190735,8.07145406301064,5.419062856744392,4.818527998287926,5.417271243547116,3.738556306401397,0.218069787867025,0.2496043147819238,0.192706656753051,2.8406710853042045,3.236625181628709,2.892010574353891,-0.0269235141376184,0.0079231557159291,0.0409612866245764,0,0,0,1.0507753784179688,1.3521742767333984,0.7204446868896485,2597.538818359375,20992.46014404297,-718.0593872070312,1.837890625,2.30230712890625,1.4267578125,,,,,,,,
260,260,63f387614fa99c00fbdd6bea,2023-02-20T14:44:49.095000Z,02:15:01:05:01:1970,353697,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,37.86,6.194043711822423,6.560437058094666,6.1119701961232265,4.225992793161024,4.372515261355904,4.112577181689942,0.3145375009705147,0.3243208982998107,0.2611985976780586,3.0205719491412077,3.150440644719244,3.0043378584044533,-0.0023300626061692,-0.0739223588258556,-0.0233639672607386,0,0,0,1.3292332122802737,1.4180980773925782,1.0741993927001954,2914.0099487304688,21046.28771972656,-572.1226196289062,2.618896484375,2.36553955078125,2.003662109375,,,,,,,,
261,261,63f426ad4edc2601079f72c7,2023-02-21T02:04:29.518000Z,13:34:41:05:01:1970,394478,8,13449,CA:B8:31:00:00:21,CA:B8:28:00:00:82,36.66,6.403937292483378,6.931494700901015,6.945540606838255,4.273686411982332,4.606367876205006,4.70031615274146,0.2206095958880809,0.2147602961347136,0.1828591745909548,3.255833294783576,3.3744724480582344,3.091821032183047,-0.0072595282594848,0.0025406621604245,0.0271933951754604,0,0,0,0.9428162322998048,0.9892649291992188,0.859495932006836,2663.4507446289062,20998.67749023437,-686.0123901367188,1.8656005859375,1.9390869140625,1.60321044921875,,,,,,,,
262,262,63f42dcc4edc2601079f72d4,2023-02-21T02:34:52.287000Z,14:05:04:05:01:1970,396301,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,36.96,12.877419135002242,10.552008230992984,9.569118318287927,8.18332932185119,6.453159431888288,6.159596925780113,0.1801943166184199,0.1965187077926093,0.1476414551122867,5.678525270845972,5.608059863033227,3.992096391680704,0.014400311834001,-0.0090674546908952,-0.0289897523917948,0,0,0,1.474589434814453,1.268166552734375,0.9094118530273436,2474.764038085937,20937.0615234375,-777.348388671875,2.83746337890625,2.2210693359375,1.68365478515625,,,,,,,,
263,263,63f4386c4edc2601079f72ef,2023-02-21T03:20:12.152000Z,14:50:27:05:01:1970,399024,8,13431,CA:B8:31:00:00:21,CA:B8:28:00:00:82,37.68,9.42156317359693,9.963121206767006,8.03306977136466,6.37101871762317,6.31719966332693,5.329193708445787,0.1879810928004641,0.2008775272107387,0.148264831429138,3.500193574300954,4.78240080523575,3.346643631671662,0.0316789156980044,-0.0759225434375006,-0.0134165243591796,0,0,0,1.1976310607910157,1.268983447265625,0.7901320068359375,2456.0701904296875,20949.7373046875,-769.62548828125,2.16876220703125,2.22125244140625,1.48199462890625,,,,,,,,
264,264,63f442a84edc2601079f7301,2023-02-21T04:03:52.398000Z,15:34:04:05:01:1970,401640,8,13431,CA:B8:31:00:00:21,CA:B8:28:00:00:82,38.58,3.704618154340835,6.064169560530823,4.267111999201368,2.193141945183368,3.791414217012549,2.4106272183421016,0.972286569028757,0.7808830607378253,0.8500685886149493,3.0679858569322067,4.366200412421498,3.606479353069449,-0.1582682446330519,-1.0247984808405324,0.1002376527007888,0,0,0,2.13236245727539,2.960651138305664,2.0491984771728515,2652.1319580078125,19217.90557861328,-988.8523559570312,3.99951171875,3.99951171875,3.99951171875,,,,,,,,
265,265,63f45cfa4edc2601079f7365,2023-02-21T05:56:10.586000Z,17:26:25:05:01:1970,408381,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,36.14,9.15108926324986,9.552495028271863,5.682982066982602,6.17109101666319,6.16335019679292,3.8650516159577086,0.1966207179633468,0.2114309349102352,0.1650231790501856,3.119968355965014,4.202958960355214,2.8984026406406147,0.0168994086542328,-0.0173105132522789,-0.0043888665813429,0,0,0,1.2133643463134764,1.3031228942871094,0.6378231048583984,2630.9064331054688,21014.850463867188,-683.4793090820312,2.0452880859375,2.25213623046875,1.223876953125,,,,,,,,
266,266,63f467f94edc2601079f73b1,2023-02-21T06:43:05.086000Z,18:13:16:05:01:1970,411193,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,36.19,7.57121729172039,8.87593830969452,7.494329387072497,4.71543065959589,5.800667575784392,4.874449546927454,0.4503784945028476,0.456542318307253,0.270468453939522,4.274265680282763,3.536574770683187,3.5147107026072786,-0.0459570333646232,-0.3036378248375955,-0.0229011690965474,0,0,0,2.123728561401367,2.64825022277832,1.3183848327636718,2479.454040527344,20825.111877441406,-767.3131103515625,3.99951171875,3.60675048828125,2.409423828125,,,,,,,,
267,267,63f4e066caa5c50113608465,2023-02-21T15:16:54.367000Z,03:16:13:06:01:1970,443751,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,34.78,21.810876395483227,43.211210558893626,60.59170560492032,7.798486939718486,15.206564739160672,16.796153033418552,0.3868208601046917,0.0627107762254698,0.1209915981954014,19.129178821355133,35.15138736173289,57.84741728788574,-2.726313665270489,-0.2764895474241733,0.3470977082033716,0,0,0,3.01661742553711,0.953615478515625,2.032193399047852,20337.231323242188,405.3173828125,-648.7507934570312,3.99951171875,1.8729248046875,3.97650146484375,,,,,,,,
268,268,63f4eadacaa5c5011360847d,2023-02-21T16:01:30.334000Z,04:00:30:06:01:1970,446426,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,35.14,19.48599235788702,67.8046856276969,53.85430240808166,7.537842360565814,21.20990096070581,14.9366615742267,0.4003354178356124,0.0932537507099534,0.1360347391786836,19.5128440822932,89.34614118198208,61.55944663606565,-2.759622356856439,0.3915923649558835,0.1203965055068841,0,0,0,3.017665270996094,1.977902816772461,2.031904861450195,20358.188232421875,437.0608520507813,-642.9800415039062,3.99951171875,3.89605712890625,3.99951171875,,,,,,,,
269,269,63f4f244caa5c50113608490,2023-02-21T16:33:08.501000Z,04:32:15:06:01:1970,448332,8,13440,CA:B8:31:00:00:21,CA:B8:28:00:00:82,36.28,19.149003123993914,55.0673048036508,50.104483562394265,6.10201698201799,9.15872307709126,8.14550718652983,0.4906897968275276,0.2206765690276814,0.2492020164383002,19.19400435645746,50.89377371254365,40.72286925625236,-3.19989845655162,-0.2050855988676151,0.2396533970755675,0,0,0,2.9941974731445318,2.0211155853271485,2.029876815795898,19888.832275390625,427.1945190429688,-602.4191284179688,3.99951171875,3.99951171875,3.99951171875,,,,,,,,
